24586,25,242,240,55,440,17,217,150,108,483,233,113,92,-5976,-5865,-6170,184,188,79,-7472,-6809,-5811,654,16464,63374,19200,11520,41983,326,65400,177
24587,24,241,240,56,441,16,216,150,102,484,237,111,92,-5944,-5876,-5917,184,188,79,-7472,-6809,-5811,632,16425,63439,18432,12288,40703,327,65375,166
24588,24,242,240,56,440,16,215,150,101,484,239,111,92,-5930,-5876,-5917,184,188,79,-7472,-6809,-5811,624,16421,63412,16384,13312,41215,340,65345,168
24589,23,242,240,56,441,16,215,150,101,484,239,111,92,-5930,-5876,-5917,184,188,79,-7472,-6809,-5811,604,16429,63389,17664,12032,39935,343,65336,160
24590,25,243,240,56,441,16,215,150,101,484,239,111,92,-5930,-5876,-5917,184,188,79,-7472,-6809,-5811,607,16423,63356,18176,9472,40447,357,65332,170
24591,25,242,240,56,441,17,212,151,98,484,237,111,94,-5847,-5793,-6135,184,188,79,-7472,-6809,-5811,583,16450,63392,16128,12032,39935,374,65325,175
24592,24,242,240,57,441,17,213,151,98,482,235,115,94,-5952,-5757,-6135,184,188,79,-7472,-6809,-5811,577,16448,63390,17152,12032,39423,390,65319,180
24593,25,242,240,57,441,17,213,151,98,482,235,115,94,-5952,-5757,-6135,184,188,79,-7472,-6809,-5811,553,16420,63377,18176,11008,40959,381,65331,181
24594,24,241,237,57,439,17,212,150,93,484,237,115,96,-5960,-5852,-6014,184,188,79,-7472,-6809,-5811,540,16454,63412,18432,10240,37631,377,65345,182
24595,25,242,239,57,441,17,210,149,91,484,237,115,85,-5878,-5885,-5989,184,188,79,-7472,-6809,-5811,563,16404,63384,16640,10496,41983,375,65364,185
24596,24,241,239,58,441,17,209,150,90,485,239,115,87,-5860,-5846,-5936,184,188,75,-7472,-6809,-5814,600,16441,63393,19456,11264,39679,361,65362,180
24597,25,241,239,58,442,16,209,149,90,485,241,119,87,-6000,-5726,-5936,184,188,75,-7472,-6809,-5814,590,16389,63401,18176,14592,41983,353,65362,177
24598,25,241,239,57,441,16,209,149,90,485,241,119,87,-6000,-5726,-5936,184,188,75,-7472,-6809,-5814,581,16442,63410,16128,13056,42495,356,65359,187
24599,25,241,239,57,442,16,208,150,90,485,237,119,98,-5916,-5726,-5770,184,188,75,-7472,-6809,-5814,568,16459,63359,16384,9216,39679,334,65340,192
24600,25,241,239,57,442,17,207,150,85,485,235,115,89,-6001,-5815,-5964,184,188,75,-7472,-6809,-5814,612,16449,63427,16384,12800,41215,331,65311,199
24601,24,241,239,56,441,16,205,151,82,485,237,111,92,-5861,-5905,-5782,184,188,75,-7472,-6809,-5814,552,16430,63434,18688,11008,40447,319,65280,198
