21156,47,282,267,128,408,58,237,189,197,443,235,111,89,-5845,-5689,-6264,184,188,74,-7472,-6809,-6029,400,16408,63203,17664,13056,41983,486,65510,110
21157,47,283,268,127,407,58,236,189,197,442,233,111,89,-5822,-5689,-6264,184,188,74,-7472,-6809,-6029,424,16420,63260,17664,14592,39935,488,10,110
21158,47,283,267,127,408,59,237,189,198,442,237,109,87,-5803,-5657,-6089,184,188,74,-7472,-6809,-6029,379,16377,63270,16896,13312,40191,495,36,87
21159,47,284,269,128,408,59,238,189,198,442,237,107,87,-5803,-5922,-6089,184,188,74,-7472,-6809,-6029,354,16398,63227,16640,13568,39935,508,76,77
21160,48,285,269,128,408,59,238,189,199,440,233,115,81,-5790,-5770,-6028,184,188,74,-7472,-6809,-6029,340,16394,63218,19712,13056,39935,510,90,83
21161,48,285,270,129,407,61,239,189,201,441,231,105,87,-5779,-5751,-6069,184,188,74,-7472,-6809,-6029,348,16406,63177,16640,11008,39423,499,116,88
21162,48,285,269,130,408,62,239,191,201,441,233,107,87,-5926,-5662,-6104,184,188,75,-7472,-6809,-5783,366,16389,63168,17408,12800,41727,494,137,73
21163,48,286,270,130,407,63,240,191,201,441,233,107,87,-5796,-5662,-6104,184,188,75,-7472,-6809,-5783,373,16402,63195,18688,15104,41471,488,148,101
21164,48,286,270,131,407,63,240,192,202,441,233,107,87,-5796,-5662,-6104,184,188,75,-7472,-6809,-5783,339,16417,63194,17152,13568,41983,481,144,104
21165,49,287,272,131,407,63,241,193,202,441,233,107,87,-5796,-5662,-6104,184,188,75,-7472,-6809,-5783,309,16388,63199,18432,12288,42239,478,144,94
21166,49,287,272,132,408,64,241,193,203,441,233,111,87,-5796,-5744,-6104,184,188,75,-7472,-6809,-5783,338,16422,63206,17664,12032,39935,478,138,111
21167,49,288,272,133,407,64,242,193,204,441,237,109,83,-5844,-5673,-6161,184,188,75,-7472,-6809,-5783,295,16441,63117,18688,13568,38911,486,128,106
21168,50,288,272,133,407,62,241,194,204,441,239,105,81,-5800,-5881,-6193,184,188,72,-7472,-6809,-5794,327,16413,63198,17152,13056,40959,472,108,106
21169,50,288,272,134,407,64,243,194,204,440,235,105,81,-5881,-5881,-6193,184,188,72,-7472,-6809,-5794,345,16404,63155,18688,13568,41983,467,115,107
21170,50,289,272,134,407,64,243,194,204,440,235,105,81,-5881,-5881,-6193,184,188,72,-7472,-6809,-5794,367,16399,63219,18688,14592,41471,468,116,108
21171,50,288,272,132,407,64,243,195,204,441,235,113,79,-5881,-5917,-6081,184,188,72,-7472,-6809,-5794,331,16413,63107,16896,15360,41727,461,118,102
