15230,20,229,214,40,474,17,223,150,138,481,231,107,81,-5929,-5706,-5700,184,188,75,-7472,-6809,-5742,605,16388,63236,17920,13312,40191,409,65473,135
15231,20,228,215,40,473,17,223,150,138,481,231,107,83,-5911,-5921,-5875,184,188,75,-7472,-6809,-5742,605,16395,63319,20224,13568,44031,410,65477,127
15232,20,228,215,40,474,17,223,150,138,481,231,109,79,-5911,-5824,-5924,184,188,75,-7472,-6809,-5742,608,16390,63333,18176,11520,40959,401,65485,139
15233,20,228,214,40,474,17,223,150,137,481,235,109,79,-5842,-5824,-5924,184,188,75,-7472,-6809,-5742,625,16391,63327,16128,13056,43519,413,65481,135
15234,20,229,215,40,474,17,224,150,137,481,235,137,79,-5842,-9038,-5924,184,188,75,-7472,-6809,-5742,578,16378,63335,17152,12032,39935,410,65480,145
15235,20,229,215,40,474,17,224,150,137,481,235,137,79,-5842,-9038,-5924,184,188,75,-7472,-6809,-5742,600,16417,63287,19968,13312,42751,423,65507,141
15236,20,229,215,40,474,17,224,150,137,481,235,137,79,-5842,-9038,-5924,184,188,75,-7472,-6809,-5742,609,16428,63329,18176,13568,40447,428,65508,138
15237,20,230,215,40,475,17,224,151,137,481,231,109,83,-5806,-5718,-5937,184,188,75,-7472,-6809,-5742,599,16409,63260,15872,13312,39679,417,65495,134
15238,20,230,216,41,474,17,224,151,139,481,229,109,83,-5804,-5798,-5937,184,188,75,-7472,-6809,-5742,621,16399,63280,18944,13824,39679,429,65496,136
15239,20,230,214,40,474,16,225,151,139,481,233,109,85,-5894,-5827,-5924,184,188,75,-7472,-6809,-5742,626,16406,63236,17152,12032,41471,433,65508,141
15240,20,230,216,41,474,17,225,152,140,480,237,105,81,-5890,-5789,-5792,184,188,75,-7472,-6809,-5742,617,16432,63220,15616,13568,39423,435,65506,138
15241,20,230,215,40,474,17,225,152,140,480,237,105,81,-5890,-5789,-5792,184,188,75,-7472,-6809,-5742,605,16399,63161,17408,11264,41215,431,65530,141
15242,20,230,216,40,474,17,225,152,140,480,237,105,81,-5890,-5789,-5792,184,188,75,-7472,-6809,-5742,624,16445,63174,18432,12288,41727,431,65534,137
15243,20,230,215,40,475,16,225,152,141,481,235,105,81,-5875,-5789,-5792,184,188,75,-7472,-6809,-5742,617,16415,63210,16640,15104,43519,422,29,145
15244,20,230,216,41,474,16,225,152,141,481,235,105,81,-5875,-5789,-5792,184,188,75,-7472,-6809,-5742,601,16426,63258,16128,14080,40959,420,36,146
15245,20,230,216,41,474,16,225,152,141,481,235,105,81,-5875,-5789,-5792,184,188,75,-7472,-6809,-5742,568,16430,63247,17664,11008,39423,416,38,146
15246,20,230,216,41,474,17,225,153,141,481,-1780,113,81,-5842,-5910,-5792,184,188,75,-7472,-6809,-5742,580,16418,63235,16640,12544,40959,411,51,139
15247,20,230,216,41,475,17,225,153,141,481,-1780,113,81,-5842,-5910,-5792,184,188,75,-7472,-6809,-5742,583,16391,63224,16128,13056,38399,398,61,152
15248,20,231,216,41,475,17,225,153,141,481,-1780,113,81,-5842,-5910,-5792,184,188,75,-7472,-6809,-5742,597,16416,63238,17152,13568,41983,402,81,159
15249,20,231,216,42,475,17,225,153,141,481,229,109,85,-5936,-5670,-5898,184,188,75,-7472,-6809,-5742,582,16380,63193,18944,14336,41727,395,87,152
15250,21,230,215,42,475,17,225,153,142,481,235,113,85,-5957,-5876,-5898,184,188,75,-7472,-6809,-5742,615,16358,63249,16896,13824,42751,404,97,144
15251,20,230,216,41,475,17,225,154,142,481,235,111,75,-5838,-5827,-5980,184,188,75,-7472,-6809,-5742,583,16354,63294,17152,13056,40447,406,89,138
15252,20,231,216,42,476,16,225,154,142,481,-3902,115,75,-5890,-5966,-5980,184,188,75,-7472,-6809,-5742,582,16354,63266,18176,12032,40959,412,111,148
