13862,16,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,175,8962,14501,62463,41216,21761,338,65484,165
13863,15,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,157,8970,14488,60159,38400,19969,366,65499,164
13864,15,16,17,16,16,16,16,16,15,16,0,0,0,0,0,0,174,8931,14498,60671,38400,22017,399,65492,148
13865,15,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,168,8971,14495,61183,42496,24065,402,65492,167
13866,15,16,17,17,16,16,16,16,15,16,0,0,0,0,0,0,148,8985,14464,62463,41216,22273,388,65487,160
13867,15,16,16,17,16,16,17,16,15,16,0,0,0,0,0,0,111,8979,14452,61951,41216,19713,373,65484,170
13868,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,116,8951,14498,61951,41728,20737,381,65489,159
13869,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,92,8956,14556,62463,38656,22785,378,65476,162
13870,15,16,14,17,16,17,17,16,16,16,0,0,0,0,0,0,140,8953,14476,61439,41728,20737,388,65486,157
13871,15,16,16,17,16,16,16,16,15,15,0,0,0,0,0,0,158,8947,14512,62207,39936,23041,405,65489,155
13872,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,123,8951,14510,61695,41472,20481,411,65485,166
13873,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,155,8981,14529,60671,39936,20481,406,65481,156
13874,16,16,16,17,16,17,16,16,14,16,0,0,0,0,0,0,167,8989,14502,62719,39424,19969,372,65482,158
13875,16,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,190,8982,14511,61951,39168,22273,342,65498,159
13876,16,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,184,8984,14476,61183,40960,20993,334,65488,159
13877,16,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,189,8945,14534,61183,40960,22017,335,65500,155
13878,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,169,8979,14572,60159,41984,22529,352,65496,157
13879,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,191,8939,14491,61183,43008,20481,370,65489,151
13880,16,16,16,17,18,16,16,16,16,16,0,0,0,0,0,0,152,8938,14525,60415,40704,19201,384,65500,161
13881,15,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,148,8961,14529,61183,39424,19969,400,65480,154
13882,16,16,16,17,16,17,17,16,16,16,0,0,0,0,0,0,125,8957,14509,61695,39936,20993,420,65485,156
13883,16,16,16,17,16,16,17,16,15,16,0,0,0,0,0,0,118,8944,14502,60927,39680,21249,402,65490,154
13884,15,16,16,17,16,17,16,16,14,16,0,0,0,0,0,0,119,9004,14576,60159,40960,20993,382,65498,155
13885,16,17,16,17,16,17,16,16,14,16,0,0,0,0,0,0,156,8944,14486,61695,41984,20481,382,65506,150
13886,16,17,16,17,16,17,16,16,14,16,0,0,0,0,0,0,115,8980,14448,60415,39168,21761,399,65477,163
13887,16,16,16,17,16,16,17,16,16,16,0,0,0,0,0,0,139,8972,14543,63231,42496,20993,398,65478,152
13888,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,179,9002,14504,61439,41728,20737,371,65485,158
13889,16,17,16,17,16,17,16,16,16,16,0,0,0,0,0,0,166,8960,14484,61951,41728,21761,352,65494,163
13890,16,16,17,17,16,17,17,15,16,16,0,0,0,0,0,0,201,8983,14524,62207,42496,22529,357,65493,151
13891,15,16,16,17,16,16,17,16,16,16,0,0,0,0,0,0,179,8979,14491,61695,41472,19457,360,65501,158
13892,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,179,8957,14524,62207,40960,22017,359,65496,161
13893,15,17,16,17,16,17,16,16,15,16,0,0,0,0,0,0,226,8961,14457,61951,40192,19201,365,65500,158
13894,16,17,16,17,16,17,16,16,15,16,0,0,0,0,0,0,151,8949,14486,62463,40704,20737,362,65494,158
13895,16,17,16,17,16,17,16,16,15,16,0,0,0,0,0,0,147,8939,14487,62719,41472,21505,367,65493,152
13896,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,150,8918,14472,63231,38912,21505,391,65493,164
13897,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,130,8947,14484,60927,39680,19713,400,65480,163
13898,15,16,15,17,16,17,16,16,15,16,0,0,0,0,0,0,126,8964,14511,61951,41728,21249,393,65476,154
13899,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,92,8988,14540,61183,43008,24065,377,65494,162
13900,15,16,17,17,16,17,16,16,15,16,0,0,0,0,0,0,169,8980,14476,60927,41728,23297,381,65478,157
13901,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,145,8985,14523,61951,41216,21249,388,65484,169
13902,16,16,16,17,16,16,17,16,16,16,0,0,0,0,0,0,157,8982,14514,63743,38912,22017,380,65486,175
13903,14,16,16,17,16,16,17,16,16,16,0,0,0,0,0,0,191,8973,14514,61951,40704,21249,371,65502,165
13904,15,16,17,17,16,17,16,16,15,16,0,0,0,0,0,0,183,8952,14504,62463,41216,22273,365,65490,153
13905,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,169,8935,14545,62975,42240,19713,358,65486,167
13906,17,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,182,8936,14497,61439,39680,21249,381,65499,163
13907,15,16,17,17,16,16,16,16,15,16,0,0,0,0,0,0,180,8970,14465,62207,39936,20993,394,65481,168
13908,15,16,16,17,16,17,16,15,15,16,0,0,0,0,0,0,163,8972,14548,63231,43520,20993,373,65492,170
13909,15,17,16,17,16,17,16,16,16,16,0,0,0,0,0,0,165,8954,14522,61183,41472,20481,344,65500,158
13910,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,147,8974,14560,60927,41728,22785,353,65488,158
13911,16,17,16,17,16,16,18,16,15,16,0,0,0,0,0,0,147,8976,14558,59391,39680,23297,385,65499,149
13912,15,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,130,8981,14492,60927,41216,21249,400,65492,165
13913,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,159,8968,14514,62207,39936,20481,379,65500,160
13914,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,122,8980,14496,60927,42240,21249,380,65491,163
13915,15,16,16,17,16,16,16,16,16,16,0,0,0,0,0,0,110,8985,14473,61439,37632,20737,367,65499,161
13916,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,135,8979,14525,62463,40192,20737,378,65488,156
13917,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,166,8978,14539,63231,40448,21505,392,65498,169
13918,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,152,8969,14551,61183,39936,20993,405,65482,160
13919,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,151,8978,14467,62207,41984,21505,373,65503,167
13920,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,175,8960,14535,62975,39168,21761,369,65484,163
13921,16,16,16,17,16,16,16,16,16,16,0,0,0,0,0,0,193,8951,14553,62207,41984,23553,369,65488,156
13922,15,16,16,16,16,17,16,16,15,16,0,0,0,0,0,0,147,8973,14549,63487,41216,21249,373,65484,155
13923,15,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,157,8980,14545,61439,41728,20225,370,65492,164
13924,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,160,8982,14511,63487,41728,19201,364,65498,166
13925,16,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,163,8961,14502,60671,38912,19457,354,65494,157
13926,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,146,8949,14472,60671,42496,19457,364,65496,156
13927,15,16,16,16,16,17,16,16,16,16,0,0,0,0,0,0,145,8937,14519,61695,39936,22017,389,65499,149
13928,15,16,16,17,16,17,17,16,16,16,0,0,0,0,0,0,118,8945,14491,63999,39680,21249,377,65492,163
13929,15,16,16,17,16,17,17,16,16,16,0,0,0,0,0,0,183,8962,14510,62207,39936,20993,381,65502,159
13930,15,16,16,17,16,17,17,16,15,16,0,0,0,0,0,0,130,8955,14521,62207,38912,19969,374,65480,155
13931,15,16,17,17,16,17,17,16,15,16,0,0,0,0,0,0,151,8955,14523,62463,42240,21761,402,65480,161
13932,16,17,16,17,16,17,17,16,15,16,0,0,0,0,0,0,137,8944,14532,62719,40960,22017,394,65503,164
13933,16,17,16,17,16,17,17,16,15,16,0,0,0,0,0,0,147,8956,14541,59903,41216,20225,390,65499,162
13934,15,16,17,17,16,17,16,16,16,16,0,0,0,0,0,0,159,8995,14542,62719,38912,20481,391,65499,161
13935,16,16,16,17,16,16,16,16,16,16,0,0,0,0,0,0,152,9005,14458,61951,40192,20225,393,65502,155
13936,16,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,161,9007,14528,62719,40448,22017,364,65500,168
13937,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,207,8968,14542,60159,40448,19457,351,65494,161
13938,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,174,8980,14534,61695,39424,20481,348,65509,159
13939,16,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,200,8986,14515,61695,40960,23553,364,65493,168
13940,15,16,16,17,16,17,16,15,16,16,0,0,0,0,0,0,181,8997,14503,62975,39680,21249,365,65496,161
13941,15,16,16,17,16,16,16,16,16,16,0,0,0,0,0,0,197,8950,14521,62207,39424,22529,374,65483,166
13942,16,18,15,17,16,16,16,16,15,16,0,0,0,0,0,0,154,8968,14492,62975,40704,21249,384,65494,164
13943,15,16,17,17,16,16,16,16,15,16,0,0,0,0,0,0,181,8985,14507,61439,39680,22785,385,65484,161
13944,15,16,16,17,16,16,17,17,16,16,0,0,0,0,0,0,141,8946,14519,61951,40192,21761,379,65487,161
13945,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,96,8946,14444,63231,40960,22017,384,65482,167
13946,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,134,8973,14439,63743,41472,20481,376,65482,157
13947,15,16,16,17,16,16,17,16,15,16,0,0,0,0,0,0,169,8964,14497,62719,39936,20481,379,65497,166
13948,16,16,16,17,16,16,17,16,15,16,0,0,0,0,0,0,131,8981,14543,60415,43264,22273,393,65487,164
13949,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,131,8950,14526,59903,39680,22785,375,65490,162
13950,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,160,8966,14513,61695,40960,22017,355,65493,168
13951,15,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,161,8937,14547,61183,41472,20481,375,65493,170
13952,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,167,8925,14564,61183,40448,20993,397,65486,167
13953,15,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,122,8966,14578,62207,40960,23553,394,65485,161
13954,16,16,16,17,15,16,16,16,15,16,0,0,0,0,0,0,201,8941,14495,63487,40704,21761,376,65507,161
13955,15,17,16,17,16,16,16,16,15,16,0,0,0,0,0,0,170,8982,14515,59391,41216,21249,362,65496,168
13956,16,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,151,8954,14505,63743,39936,23553,343,65495,157
13957,13,16,16,17,16,16,16,16,15,16,0,0,0,0,0,0,127,8973,14496,61183,39936,21505,363,65495,161
13958,15,17,16,17,16,16,16,16,15,16,0,0,0,0,0,0,162,8989,14527,61951,40192,23297,385,65482,172
13959,16,16,17,17,18,17,16,16,15,16,0,0,0,0,0,0,202,8979,14517,60927,41216,22785,377,65487,159
13960,16,16,16,17,16,17,17,15,15,16,0,0,0,0,0,0,121,8965,14466,63487,41216,22785,383,65492,151
13961,15,16,16,17,16,17,17,15,15,16,0,0,0,0,0,0,151,8928,14524,60927,41728,21249,374,65488,174
13962,15,16,16,17,16,16,18,16,15,16,0,0,0,0,0,0,178,8933,14512,62207,36864,23041,381,65493,160
13963,15,16,16,17,16,16,18,16,15,16,0,0,0,0,0,0,142,8943,14527,61439,40192,21761,362,65492,166
13964,15,16,16,17,16,16,18,16,15,16,0,0,0,0,0,0,118,8943,14525,63231,39936,20481,374,65498,157
13965,16,17,16,17,15,17,17,16,16,16,0,0,0,0,0,0,155,8922,14452,61695,41472,21505,425,65487,168
13966,15,16,16,17,16,17,17,16,16,16,0,0,0,0,0,0,180,8994,14466,60671,40448,22529,376,65489,164
13967,15,16,16,17,16,16,17,16,16,16,0,0,0,0,0,0,124,8948,14459,60415,41728,21249,406,65507,149
13968,15,16,16,17,16,15,16,16,16,16,0,0,0,0,0,0,166,8995,14487,62207,43008,18945,371,65496,170
13969,16,17,16,17,16,15,16,16,16,16,0,0,0,0,0,0,154,8986,14477,60927,40704,19713,295,65492,166
13970,16,16,16,17,16,17,16,16,16,17,0,0,0,0,0,0,203,8943,14547,60671,40448,22529,320,65495,162
13971,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,162,8961,14512,61951,39168,21761,366,65498,157
13972,15,16,16,17,16,16,16,16,16,16,0,0,0,0,0,0,196,8916,14532,61951,41216,21249,374,65495,145
13973,15,16,16,17,16,16,17,16,16,16,0,0,0,0,0,0,196,8910,14560,62207,39424,22529,417,65494,166
13974,16,16,16,17,16,17,16,16,16,16,0,0,0,0,0,0,196,8945,14600,63231,41984,21505,384,65479,164
13975,15,16,17,17,16,16,16,16,15,16,0,0,0,0,0,0,194,8968,14566,63231,40960,21505,392,65484,148
13976,16,16,16,17,16,17,16,16,15,16,0,0,0,0,0,0,128,8959,14543,63231,42496,21505,402,65485,171
